date,orders_cnt,temperature_2m_mean,windspeed_10m_max,is_rain,weathercode,sin_doy,cos_doy,is_public_holiday,is_school_holiday,lag_7,rolling_mean_7,wd_0,wd_1,wd_2,wd_3,wd_4,wd_5,wd_6
2023-01-01,78,11.3,11.9,0,3,0.017201575418260506,0.9998520419557735,1,1,,,False,False,False,False,False,False,True
2023-01-03,60,7.4,5.8,1,51,0.051584366869408364,0.9986686402879997,0,1,,78.0,False,True,False,False,False,False,False
2023-01-04,64,6.8,17.2,1,51,0.06875540848113941,0.9976335468520451,0,1,,69.0,False,False,True,False,False,False,False
2023-01-05,56,9.9,21.4,1,63,0.08590610426133272,0.9963032375991965,0,1,,67.33333333333333,False,False,False,True,False,False,False
2023-01-06,66,8.2,9.7,0,3,0.10303137904317879,0.9946781061893646,0,1,,64.5,False,False,False,False,True,False,False
2023-01-07,74,5.8,11.2,0,3,0.1201261651823505,0.9927586335250793,0,1,,64.8,False,False,False,False,False,True,False
2023-01-08,96,6.3,10.9,1,63,0.13718540405660057,0.9905453876091833,0,1,,66.33333333333333,False,False,False,False,False,False,True
2023-01-10,36,4.9,23.6,1,51,0.17117705961019986,0.985240282501282,0,0,78.0,70.57142857142857,False,True,False,False,False,False,False
2023-01-11,41,8.2,20.3,1,53,0.18809941761179758,0.9821499931752291,0,0,60.0,64.57142857142857,False,False,True,False,False,False,False
2023-01-12,47,8.0,22.5,0,3,0.20496611396949532,0.9787690698649216,0,0,64.0,61.857142857142854,False,False,False,True,False,False,False
2023-01-13,85,8.5,22.4,1,63,0.22177215755648186,0.975098513039961,0,0,56.0,59.42857142857143,False,False,False,False,True,False,False
2023-01-14,88,7.6,20.5,1,61,0.23851257519407648,0.9711394088771653,0,0,66.0,63.57142857142857,False,False,False,False,False,True,False
2023-01-15,98,6.3,30.6,1,63,0.2551824131233728,0.9668929289391521,0,0,74.0,66.71428571428571,False,False,False,False,False,False,True
2023-01-16,20,3.8,34.0,1,73,0.2717767384711357,0.9623603298276545,0,0,96.0,70.14285714285714,True,False,False,False,False,False,False
2023-01-17,37,1.2,15.8,1,73,0.2882906407095177,0.9575429528116719,0,0,36.0,59.285714285714285,False,True,False,False,False,False,False
2023-01-18,49,0.5,14.7,1,73,0.3047192331091634,0.9524422234305676,0,0,41.0,59.42857142857143,False,False,True,False,False,False,False
2023-01-19,43,-2.2,11.3,0,71,0.321057654185271,0.9470596510722283,0,0,47.0,60.57142857142857,False,False,False,True,False,False,False
2023-01-20,71,-2.6,8.7,0,71,0.3373010691361842,0.9413968285264122,0,0,85.0,60.0,False,False,False,False,True,False,False
2023-01-21,85,-2.4,17.3,0,71,0.3534446712740877,0.9354554315134164,0,0,88.0,58.0,False,False,False,False,False,True,False
2023-01-22,87,-0.3,13.7,0,71,0.3694836834473831,0.9292372181882051,0,0,98.0,57.57142857142857,False,False,False,False,False,False,True
2023-01-23,35,0.9,22.2,0,71,0.38541335945432564,0.9227440286201427,0,0,20.0,56.0,True,False,False,False,False,False,False
2023-01-24,50,2.9,12.3,1,51,0.4012289854475009,0.9159777842484877,0,0,37.0,58.142857142857146,False,True,False,False,False,False,False
2023-01-25,56,2.1,9.6,1,51,0.4169258813287287,0.908940487313808,0,0,49.0,60.0,False,False,True,False,False,False,False
2023-01-26,55,-0.0,12.1,0,3,0.4324994021339788,0.901634220265486,0,0,43.0,61.0,False,False,False,True,False,False,False
2023-01-27,87,-0.7,12.7,0,3,0.44794493940789115,0.8940611451454876,0,0,71.0,62.714285714285715,False,False,False,False,True,False,False
2023-01-28,81,0.5,14.0,0,3,0.4632579225674917,0.88622350294858,0,0,85.0,65.0,False,False,False,False,False,True,False
2023-01-29,92,-1.1,7.7,0,3,0.4784338202547012,0.8781236129591848,0,0,87.0,64.42857142857143,False,False,False,False,False,False,True
2023-01-30,38,0.7,16.7,0,3,0.49346814167723735,0.8697638720650646,0,0,35.0,65.14285714285714,True,False,False,False,False,False,False
2023-01-31,35,2.9,15.2,1,51,0.5083564379375122,0.8611467540480452,0,0,50.0,65.57142857142857,False,True,False,False,False,False,False
2023-02-01,40,4.6,23.2,1,51,0.5230943033491326,0.8522748088519838,0,0,56.0,63.42857142857143,False,False,True,False,False,False,False
2023-02-02,38,4.9,20.2,1,51,0.5376773767406141,0.8431506618282,0,0,55.0,61.142857142857146,False,False,False,True,False,False,False
2023-02-03,85,6.3,22.0,0,3,0.5521013427459208,0.8337770129585915,0,0,87.0,58.714285714285715,False,False,False,False,True,False,False
2023-02-04,83,6.0,18.2,1,51,0.5663619330814524,0.8241566360566663,0,0,81.0,58.42857142857143,False,False,False,False,False,True,False
2023-02-05,115,3.3,12.4,1,61,0.580454927809098,0.8142923779467267,0,0,92.0,58.714285714285715,False,False,False,False,False,False,True
2023-02-06,45,2.8,17.7,1,71,0.5943761565849831,0.804187157621448,0,0,38.0,62.0,True,False,False,False,False,False,False
2023-02-07,39,-0.2,10.5,0,1,0.6081214998935418,0.7938439653781019,0,0,35.0,63.0,False,True,False,False,False,False,False
2023-02-08,39,-2.3,7.1,0,0,0.6216868902665479,0.7832658619336791,0,0,40.0,63.57142857142857,False,False,True,False,False,False,False
2023-02-09,49,-1.1,9.7,0,2,0.6350683134867438,0.7724559775191742,0,0,38.0,63.42857142857143,False,False,False,True,False,False,False
2023-02-10,81,0.1,7.9,0,3,0.6482618097757122,0.7614175109532997,0,0,85.0,65.0,False,False,False,False,True,False,False
2023-02-11,67,1.4,8.3,0,3,0.6612634749656386,0.7501537286959042,0,0,83.0,64.42857142857143,False,False,False,False,False,True,False
2023-02-12,97,1.8,10.4,0,1,0.6740694616546162,0.7386679638813748,0,0,115.0,62.142857142857146,False,False,False,False,False,False,True
2023-02-13,32,2.7,11.7,0,3,0.6866759803451553,0.726963615332308,0,0,45.0,59.57142857142857,True,False,False,False,False,False,False
2023-02-14,88,1.7,13.0,0,1,0.6990793005655562,0.7150441465537444,0,0,39.0,57.714285714285715,False,True,False,False,False,False,False
2023-02-15,33,2.6,10.0,0,3,0.7112757519738152,0.7029130847082615,0,0,39.0,64.71428571428571,False,False,True,False,False,False,False
2023-02-16,56,3.8,10.1,0,3,0.7232617254437388,0.6905740195722293,0,0,49.0,63.857142857142854,False,False,False,True,False,False,False
2023-02-17,69,7.9,11.3,1,51,0.7350336741329412,0.6780306024735382,0,0,81.0,64.85714285714286,False,False,False,False,True,False,False
2023-02-18,77,10.5,25.2,0,3,0.746588114532413,0.6652865452111116,0,1,67.0,63.142857142857146,False,False,False,False,False,True,False
2023-02-19,81,8.9,19.4,1,51,0.7579216274973472,0.6523456189565257,0,1,97.0,64.57142857142857,False,False,False,False,False,False,True
2023-02-20,40,7.2,8.9,0,3,0.7690308592589181,0.6392116531380588,0,1,32.0,62.285714285714285,True,False,False,False,False,False,False
2023-02-21,42,5.6,12.6,0,3,0.7799125224167177,0.6258885343075018,0,1,88.0,63.42857142857143,False,True,False,False,False,False,False
2023-02-22,45,5.8,13.8,1,53,0.7905633969115482,0.612380204990065,0,1,33.0,56.857142857142854,False,False,True,False,False,False,False
2023-02-23,59,7.9,8.2,1,53,0.8009803309782905,0.5986906625177214,0,1,56.0,58.57142857142857,False,False,False,True,False,False,False
2023-02-24,96,7.6,13.0,1,61,0.8111602420785621,0.5848239578463322,0,1,69.0,59.0,False,False,False,False,True,False,False
2023-02-25,77,4.3,18.7,1,53,0.8211001178128892,0.5707841943569036,0,1,77.0,62.857142857142854,False,False,False,False,False,True,False
2023-02-26,72,0.1,29.1,0,71,0.8307970168121247,0.5565755266413303,0,1,81.0,62.857142857142854,False,False,False,False,False,False,True
2023-03-01,78,0.8,10.8,0,3,0.8584015232918917,0.512978386299228,0,1,40.0,61.57142857142857,False,False,True,False,False,False,False
2023-03-02,65,1.9,7.5,0,3,0.8670985522812081,0.4981366284784055,0,1,42.0,67.0,False,False,False,True,False,False,False
2023-03-03,74,2.8,7.8,0,3,0.8755389928586302,0.4831474640149687,0,1,45.0,70.28571428571429,False,False,False,False,True,False,False
2023-03-04,76,1.6,11.8,0,3,0.8837203473619977,0.4680153284438345,0,1,59.0,74.42857142857143,False,False,False,False,False,True,False
2023-03-05,112,1.6,11.2,0,3,0.8916401947968874,0.45274469960737107,0,1,96.0,76.85714285714286,False,False,False,False,False,False,True
2023-03-06,36,2.2,17.0,0,3,0.8992961915530253,0.4373400963303323,0,0,77.0,79.14285714285714,True,False,False,False,False,False,False
2023-03-07,37,3.7,20.0,0,3,0.9066860720977985,0.4218060770826634,0,0,72.0,73.28571428571429,False,True,False,False,False,False,False
2023-03-08,49,7.7,32.4,1,55,0.9138076496466615,0.4061472386305789,0,0,78.0,68.28571428571429,False,False,True,False,False,False,False
2023-03-09,59,10.8,30.5,1,63,0.9206588168102428,0.3903682146763026,0,0,65.0,64.14285714285714,False,False,False,True,False,False,False
2023-03-10,78,8.1,33.4,1,61,0.9272375462179537,0.374473674486883,0,0,74.0,63.285714285714285,False,False,False,False,True,False,False
2023-03-11,90,3.2,14.5,1,73,0.9335418911179212,0.35846832151248087,0,0,76.0,63.857142857142854,False,False,False,False,False,True,False
2023-03-12,83,7.3,23.4,1,53,0.9395699859530622,0.342356891994542,0,0,112.0,65.85714285714286,False,False,False,False,False,False,True
2023-03-13,38,13.4,18.6,1,63,0.945320046913132,0.3261441535642696,0,0,36.0,61.714285714285715,True,False,False,False,False,False,False
2023-03-14,44,8.1,31.5,1,73,0.9507903724625832,0.3098349038318025,0,0,37.0,62.0,False,True,False,False,False,False,False
2023-03-15,37,4.6,20.3,1,51,0.9559793438440766,0.2934339689665273,0,0,49.0,63.0,False,False,True,False,False,False,False
2023-03-16,57,5.9,15.5,0,3,0.9608854255574977,0.27694620226893646,0,0,59.0,61.285714285714285,False,False,False,True,False,False,False
2023-03-17,61,10.5,11.9,0,3,0.9655071658143364,0.2603764827344581,0,0,78.0,61.0,False,False,False,False,True,False,False
2023-03-18,56,9.8,8.8,1,51,0.969843196967294,0.24372971360968387,0,0,90.0,58.57142857142857,False,False,False,False,False,True,False
2023-03-19,86,9.6,15.2,1,63,0.9738922359149924,0.22701082094141847,0,0,83.0,53.714285714285715,False,False,False,False,False,False,True
2023-03-20,33,8.6,8.7,1,51,0.9776530844816641,0.2102247521189836,0,0,38.0,54.142857142857146,True,False,False,False,False,False,False
2023-03-21,44,8.7,7.4,1,51,0.981124629771712,0.19337647441020586,0,0,44.0,53.42857142857143,False,True,False,False,False,False,False
2023-03-22,32,11.0,12.7,1,53,0.984305844499033,0.17647097349152166,0,0,37.0,53.42857142857143,False,False,True,False,False,False,False
2023-03-23,49,12.9,13.0,1,51,0.9871957872910085,0.15951325197263655,0,0,57.0,52.714285714285715,False,False,False,True,False,False,False
2023-03-24,102,12.1,21.0,1,63,0.9897936029670716,0.14250832791617088,0,0,61.0,51.57142857142857,False,False,False,False,True,False,False
2023-03-25,80,9.4,32.6,1,61,0.992098522791769,0.12546123335273648,0,0,56.0,57.42857142857143,False,False,False,False,False,True,False
2023-03-26,91,8.6,25.7,1,73,0.9941098647022418,0.10837701279187609,0,0,86.0,60.857142857142854,False,False,False,False,False,False,True
2023-03-27,34,5.0,20.5,1,73,0.9958270335100595,0.09126072172931188,0,0,33.0,61.57142857142857,True,False,False,False,False,False,False
2023-03-28,34,5.5,8.9,1,51,0.9972495210773451,0.07411742515094437,0,0,44.0,61.714285714285715,False,True,False,False,False,False,False
2023-03-29,49,12.1,15.7,1,63,0.998376906467142,0.056952196034039754,0,0,32.0,60.285714285714285,False,False,True,False,False,False,False
2023-03-30,42,13.8,26.7,1,55,0.9992088560679753,0.03977011384605572,0,0,49.0,62.714285714285715,False,False,False,True,False,False,False
2023-03-31,100,11.5,32.7,1,61,0.9997451236925734,0.022576263041545485,0,0,102.0,61.714285714285715,False,False,False,False,True,False,False
2023-04-01,88,8.5,27.4,1,71,0.9999855506507186,0.005375731557583884,0,1,80.0,61.42857142857143,False,False,False,False,False,True,False
2023-04-02,74,8.3,12.8,1,53,0.9999300657962057,-0.011826390691832589,0,1,91.0,62.57142857142857,False,False,False,False,False,False,True
2023-04-03,42,5.6,17.5,1,53,0.9995786855478958,-0.029025013321975237,0,1,34.0,60.142857142857146,True,False,False,False,False,False,False
2023-04-04,50,3.4,12.0,0,1,0.9989315138848577,-0.046215046983708354,0,1,34.0,61.285714285714285,False,True,False,False,False,False,False
2023-04-05,59,4.1,9.9,0,3,0.9979887423155984,-0.06339140486951038,0,1,49.0,63.57142857142857,False,False,True,False,False,False,False
2023-04-06,63,5.8,8.7,1,51,0.9967506498213929,-0.08054900421874167,0,1,42.0,65.0,False,False,False,True,False,False,False
2023-04-07,61,5.3,10.2,1,73,0.9952176027737294,-0.09768276782171598,0,1,100.0,68.0,False,False,False,False,True,False,False
2023-04-08,58,7.0,11.2,1,51,0.9933900548258936,-0.11478762552212701,0,1,88.0,62.42857142857143,False,False,False,False,False,True,False
2023-04-09,51,8.0,13.7,0,3,0.9912685467787256,-0.13185851571739118,0,1,74.0,58.142857142857146,False,False,False,False,False,False,True
2023-04-10,78,10.4,13.0,1,51,0.9888537064205885,-0.1488903868564548,0,1,42.0,54.857142857142854,True,False,False,False,False,False,False
2023-04-11,43,10.7,20.9,1,63,0.986146248341595,-0.16587819893463143,0,1,50.0,60.0,False,True,False,False,False,False,False
2023-04-12,38,10.5,22.3,1,55,0.9831469737221499,-0.1828169249850199,0,1,59.0,59.0,False,False,True,False,False,False,False
2023-04-13,56,6.6,16.3,1,53,0.9798567700958665,-0.1997015525660636,0,1,63.0,56.0,False,False,False,True,False,False,False
2023-04-14,79,7.3,11.2,1,51,0.9762766110869321,-0.21652708524481437,0,1,61.0,55.0,False,False,False,False,True,False,False
2023-04-15,76,7.5,15.0,1,53,0.9724075561219968,-0.23328854407545518,0,1,58.0,57.57142857142857,False,False,False,False,False,True,False
2023-04-16,84,7.8,12.9,1,53,0.9682507501166718,-0.2499809690726521,0,1,51.0,60.142857142857146,False,False,False,False,False,False,True
2023-04-17,34,8.9,13.0,1,63,0.9638074231367307,-0.26659942067929354,0,0,78.0,64.85714285714286,True,False,False,False,False,False,False
2023-04-18,36,8.9,11.8,1,51,0.9590788900341131,-0.28313898122818354,0,0,43.0,58.57142857142857,False,True,False,False,False,False,False
2023-04-19,43,9.6,16.9,1,61,0.9540665500578387,-0.2995947563972602,0,0,38.0,57.57142857142857,False,False,True,False,False,False,False
2023-04-20,35,6.9,12.6,1,53,0.9487718864399473,-0.31596187665790293,0,0,56.0,58.285714285714285,False,False,False,True,False,False,False
2023-04-21,87,8.5,12.2,1,53,0.9431964659565866,-0.33223549871590435,0,0,79.0,55.285714285714285,False,False,False,False,True,False,False
2023-04-22,81,12.8,16.0,1,61,0.9373419384643772,-0.3484108069446808,0,0,76.0,56.42857142857143,False,False,False,False,False,True,False
2023-04-23,77,13.0,16.2,1,61,0.9312100364121947,-0.3644830148102912,0,0,84.0,57.142857142857146,False,False,False,False,False,False,True
2023-04-24,47,10.1,25.7,1,61,0.9248025743285089,-0.38044736628785164,0,0,34.0,56.142857142857146,True,False,False,False,False,False,False
2023-04-25,49,7.9,18.2,1,61,0.9181214482844365,-0.39629913726891813,0,0,36.0,58.0,False,True,False,False,False,False,False
2023-04-26,49,8.7,7.7,1,51,0.9111686353326631,-0.41203363695942635,0,0,43.0,59.857142857142854,False,False,True,False,False,False,False
2023-04-27,55,12.8,6.3,1,53,0.9039461929224011,-0.42764620926777464,0,0,35.0,60.714285714285715,False,False,False,True,False,False,False
2023-04-28,84,14.5,17.0,1,61,0.8964562582905575,-0.44313223418263453,0,0,87.0,63.57142857142857,False,False,False,False,True,False,False
2023-04-29,52,14.1,16.6,1,63,0.8887010478292915,-0.45848712914008766,0,0,81.0,63.142857142857146,False,False,False,False,False,True,False
2023-04-30,84,12.9,12.3,1,51,0.8806828564301475,-0.47370635037968,0,0,77.0,59.0,False,False,False,False,False,False,True
2023-05-01,109,12.4,13.3,1,63,0.8724040568049612,-0.48878539428899265,0,0,47.0,60.0,True,False,False,False,False,False,False
2023-05-02,39,12.0,14.5,1,53,0.8638670987837349,-0.503719798736334,0,0,49.0,68.85714285714286,False,True,False,False,False,False,False
2023-05-03,59,12.2,18.6,0,3,0.8550745085896932,-0.518505144391157,0,0,49.0,67.42857142857143,False,False,True,False,False,False,False
2023-05-04,39,15.5,14.0,0,3,0.8460288880917339,-0.533137056031809,0,0,55.0,68.85714285714286,False,False,False,True,False,False,False
2023-05-05,88,15.8,22.5,1,63,0.8367329140344921,-0.5476112038402312,0,0,84.0,66.57142857142857,False,False,False,False,True,False,False
2023-05-06,53,16.2,9.4,1,51,0.8271893372462497,-0.5619233046832195,0,0,52.0,67.14285714285714,False,False,False,False,False,True,False
2023-05-07,95,14.8,14.9,1,61,0.8174009818249189,-0.5760691233798758,0,0,84.0,67.28571428571429,False,False,False,False,False,False,True
2023-05-08,42,15.4,9.8,1,61,0.8073707443023492,-0.5900444739548627,0,0,109.0,68.85714285714286,True,False,False,False,False,False,False
2023-05-09,47,14.7,17.5,1,63,0.7971015927871943,-0.6038452208771035,0,0,39.0,59.285714285714285,False,True,False,False,False,False,False
2023-05-10,44,12.8,24.1,1,55,0.7865965660866021,-0.6174672802835514,0,0,59.0,60.42857142857143,False,False,True,False,False,False,False
2023-05-11,57,11.8,11.5,1,61,0.7758587728069828,-0.6309066211876704,0,0,39.0,58.285714285714285,False,False,False,True,False,False,False
2023-05-12,74,11.7,11.2,1,53,0.7648913904341226,-0.6441592666722685,0,0,88.0,60.857142857142854,False,False,False,False,True,False,False
2023-05-13,68,11.8,10.5,1,53,0.753697664392914,-0.6572212950663319,0,0,53.0,58.857142857142854,False,False,False,False,False,True,False
2023-05-14,100,12.1,11.3,1,63,0.742280907086982,-0.6700888411055113,0,0,95.0,61.0,False,False,False,False,False,False,True
2023-05-15,39,12.9,14.2,1,61,0.7306444969184916,-0.6827580970759147,0,0,42.0,61.714285714285715,True,False,False,False,False,False,False
2023-05-16,35,10.3,22.4,1,55,0.7187918772884232,-0.6952253139408723,0,0,47.0,61.285714285714285,False,True,False,False,False,False,False
2023-05-17,61,10.7,16.5,1,51,0.7067265555776159,-0.7074868024503348,0,0,44.0,59.57142857142857,False,False,True,False,False,False,False
2023-05-18,61,10.7,17.7,1,51,0.6944521021088763,-0.719538934232584,1,0,57.0,62.0,False,False,False,True,False,False,False
2023-05-19,74,12.4,13.5,1,51,0.6819721490904629,-0.7313781428679254,0,0,74.0,62.57142857142857,False,False,False,False,True,False,False
2023-05-20,60,14.4,8.3,1,53,0.6692903895412567,-0.7430009249440493,0,0,68.0,62.57142857142857,False,False,False,False,False,True,False
2023-05-21,50,16.9,12.8,0,3,0.6564105761979381,-0.7544038410927472,0,0,100.0,61.42857142857143,False,False,False,False,False,False,True
2023-05-22,30,18.0,16.8,1,61,0.6433365204044917,-0.765583517007675,0,0,39.0,54.285714285714285,True,False,False,False,False,False,False
2023-05-23,38,17.3,19.5,1,53,0.6300720909843687,-0.7765366444428655,0,0,35.0,53.0,False,True,False,False,False,False,False
2023-05-24,42,13.2,15.7,1,51,0.6166212130956382,-0.7872599821916922,0,0,61.0,53.42857142857143,False,False,True,False,False,False,False
2023-05-25,57,13.9,15.8,0,3,0.6029878670694714,-0.7977503570459932,0,0,61.0,50.714285714285715,False,False,False,True,False,False,False
2023-05-26,57,16.4,16.9,0,1,0.5891760872322963,-0.8080046647350754,0,0,74.0,50.142857142857146,False,False,False,False,True,False,False
2023-05-27,47,17.1,11.3,0,2,0.5751899607119775,-0.8180198708443175,0,0,60.0,47.714285714285715,False,False,False,False,False,True,False
2023-05-28,47,18.3,12.7,0,1,0.5610336262283677,-0.8277930117131022,0,0,50.0,45.857142857142854,False,False,False,False,False,False,True
2023-05-29,78,17.8,15.3,0,1,0.5467112728685939,-0.8373211953118121,0,0,30.0,45.42857142857143,True,False,False,False,False,False,False
2023-05-30,38,17.4,11.7,1,51,0.5322271388474397,-0.8466016020976267,0,0,38.0,52.285714285714285,False,True,False,False,False,False,False
2023-05-31,38,17.9,16.7,0,0,0.5175855102531889,-0.8556314858488706,0,0,42.0,52.285714285714285,False,False,True,False,False,False,False
2023-06-01,36,18.9,8.8,0,3,0.5027907197793043,-0.8644081744776648,0,0,57.0,51.714285714285715,False,False,False,True,False,False,False
2023-06-02,50,18.2,17.0,0,3,0.4878471454423119,-0.8729290708206411,0,0,57.0,48.714285714285715,False,False,False,False,True,False,False
2023-06-03,36,18.3,10.1,0,1,0.47275920928627757,-0.881191653407483,0,0,47.0,47.714285714285715,False,False,False,False,False,True,False
2023-06-04,75,19.3,17.9,0,2,0.4575313760742512,-0.8891934772070711,0,0,47.0,46.142857142857146,False,False,False,False,False,False,True
2023-06-05,38,19.0,11.3,0,2,0.44216815196707204,-0.8969321743510065,0,0,78.0,50.142857142857146,True,False,False,False,False,False,False
2023-06-06,42,19.9,11.5,1,51,0.42667408318992467,-0.9044054548343001,0,0,38.0,44.42857142857143,False,True,False,False,False,False,False
2023-06-07,37,20.0,10.6,1,51,0.4110537546870351,-0.9116111071930239,0,0,38.0,45.0,False,False,True,False,False,False,False
2023-06-08,36,20.4,13.2,1,53,0.3953117887649151,-0.9185469991587165,0,0,36.0,44.857142857142854,False,False,False,True,False,False,False
2023-06-09,53,21.6,10.2,0,3,0.37945284372454435,-0.925211078289358,0,0,50.0,44.857142857142854,False,False,False,False,True,False,False
2023-06-10,48,22.2,14.2,0,3,0.36348161248290634,-0.9316013725767187,0,0,36.0,45.285714285714285,False,False,False,False,False,True,False
2023-06-11,73,22.4,14.2,0,2,0.3474028211842774,-0.9377159910299093,0,0,75.0,47.0,False,False,False,False,False,False,True
2023-06-12,30,22.2,17.1,0,2,0.3312212278016865,-0.9435531242349544,0,0,38.0,46.714285714285715,True,False,False,False,False,False,False
2023-06-13,33,20.8,18.3,0,3,0.31494162072895193,-0.9491110448902284,0,0,42.0,45.57142857142857,False,True,False,False,False,False,False
2023-06-14,39,20.1,23.8,0,2,0.2985688173637202,-0.9543881083175908,0,0,37.0,44.285714285714285,False,False,True,False,False,False,False
2023-06-15,36,20.1,11.8,0,3,0.2821076626819194,-0.9593827529490743,0,0,36.0,44.57142857142857,False,False,False,True,False,False,False
2023-06-16,74,21.0,10.4,0,1,0.26556302780405594,-0.9640935007889755,0,0,53.0,44.57142857142857,False,False,False,False,True,False,False
2023-06-17,44,22.4,15.1,0,3,0.24893980855376657,-0.9685189578512204,0,0,48.0,47.57142857142857,False,False,False,False,False,True,False
2023-06-18,108,23.8,14.3,0,3,0.23224292400907015,-0.9726578145718654,0,0,73.0,47.0,False,False,False,False,False,False,True
2023-06-19,33,22.8,17.6,1,65,0.21547731504673012,-0.976508846196619,0,0,30.0,52.0,True,False,False,False,False,False,False
2023-06-20,33,23.8,13.0,1,55,0.19864794288017112,-0.9800709131432666,0,0,33.0,52.42857142857143,False,True,False,False,False,False,False
2023-06-21,47,21.9,10.0,1,53,0.18175978759137534,-0.9833429613388902,0,0,39.0,52.42857142857143,False,False,True,False,False,False,False
2023-06-22,52,22.3,20.6,1,63,0.16481784665719793,-0.9863240225317866,0,0,36.0,53.57142857142857,False,False,False,True,False,False,False
2023-06-23,68,20.2,21.7,1,61,0.14782713347053048,-0.9890132145779883,0,0,74.0,55.857142857142854,False,False,False,False,True,False,False
2023-06-24,59,20.2,19.5,0,3,0.13079267585675922,-0.9914097417023038,0,0,44.0,55.0,False,False,False,False,False,True,False
2023-06-25,86,21.7,10.6,0,0,0.11371951458594969,-0.9935128947338007,0,0,108.0,57.142857142857146,False,False,False,False,False,False,True
2023-06-26,41,22.3,21.3,0,3,0.0966127018812031,-0.9953220513156602,0,0,33.0,54.0,True,False,False,False,False,False,False
2023-06-27,43,20.0,11.1,1,51,0.07947729992362097,-0.9968366760893436,0,0,33.0,55.142857142857146,False,True,False,False,False,False,False
2023-06-28,45,20.6,14.8,0,3,0.062318379354325076,-0.998056320853012,0,0,47.0,56.57142857142857,False,False,True,False,False,False,False
2023-06-29,41,22.1,13.8,0,3,0.04514101777397193,-0.9989806246941579,0,0,52.0,56.285714285714285,False,False,False,True,False,False,False
2023-06-30,84,18.8,16.2,1,61,0.02795029824021032,-0.999609314096404,0,0,68.0,54.714285714285715,False,False,False,False,True,False,False
2023-07-01,57,18.9,20.2,1,51,0.01075130776352193,-0.9999422030204416,0,1,59.0,57.0,False,False,False,False,False,True,False
2023-07-02,79,19.4,20.5,1,51,-0.00645086419810515,-0.9999791929590823,0,1,86.0,56.714285714285715,False,False,False,False,False,False,True
2023-07-03,47,19.8,18.7,1,51,-0.023651127245231586,-0.9997202729664083,0,1,41.0,55.714285714285715,True,False,False,False,False,False,False
2023-07-04,46,19.2,11.4,1,61,-0.04084439154329611,-0.9991655196610109,0,1,43.0,56.57142857142857,False,True,False,False,False,False,False
2023-07-05,55,18.5,22.0,1,63,-0.05802556932878035,-0.9983150972033183,0,1,45.0,57.0,False,False,True,False,False,False,False
2023-07-06,55,18.9,7.2,0,3,-0.07518957641475855,-0.9971692572470178,0,1,41.0,58.42857142857143,False,False,False,True,False,False,False
2023-07-07,55,22.8,8.7,0,3,-0.09233133369539123,-0.9957283388645872,0,1,84.0,60.42857142857143,False,False,False,False,True,False,False
2023-07-08,54,22.7,18.5,1,63,-0.10944576864891556,-0.993992768446958,0,1,57.0,56.285714285714285,False,False,False,False,False,True,False
2023-07-09,65,25.6,12.3,0,3,-0.12652781683868314,-0.9919630595773397,0,1,79.0,55.857142857142854,False,False,False,False,False,False,True
2023-07-10,43,24.9,18.1,1,61,-0.1435724234118113,-0.9896398128792412,0,1,47.0,53.857142857142854,True,False,False,False,False,False,False
2023-07-11,31,26.1,18.5,1,65,-0.16057454459499376,-0.9870237158387383,0,1,46.0,53.285714285714285,False,True,False,False,False,False,False
2023-07-12,48,22.0,16.9,1,65,-0.17752914918703497,-0.984115542601034,0,1,55.0,51.142857142857146,False,False,True,False,False,False,False
2023-07-13,57,20.5,14.9,1,51,-0.19443122004766195,-0.9809161537413774,0,1,55.0,50.142857142857146,False,False,False,True,False,False,False
2023-07-14,56,21.3,10.8,0,3,-0.2112757555821793,-0.9774264960104055,0,1,55.0,50.42857142857143,False,False,False,False,True,False,False
2023-07-15,53,24.6,15.0,1,63,-0.2280577712215198,-0.9736476020539838,0,1,54.0,50.57142857142857,False,False,False,False,False,True,False
2023-07-16,81,20.1,18.7,1,65,-0.24477230089725957,-0.9695805901076308,0,1,65.0,50.42857142857143,False,False,False,False,False,False,True
2023-07-17,41,22.3,15.5,1,51,-0.2614143985111562,-0.965226663665613,0,1,43.0,52.714285714285715,True,False,False,False,False,False,False
2023-07-18,39,20.9,17.9,1,65,-0.2779791393987801,-0.9605871111248129,0,1,31.0,52.42857142857143,False,True,False,False,False,False,False
2023-07-19,40,23.1,22.6,1,61,-0.2944616217868012,-0.9556633054034704,0,1,48.0,53.57142857142857,False,False,True,False,False,False,False
2023-07-20,46,21.3,11.9,0,3,-0.3108569682435036,-0.9504567035349151,0,1,57.0,52.42857142857143,False,False,False,True,False,False,False
2023-07-21,49,20.0,24.5,1,51,-0.3271603271220951,-0.9449688462364056,0,1,56.0,50.857142857142854,False,False,False,False,True,False,False
2023-07-22,55,20.5,13.7,0,2,-0.34336687399638804,-0.939201357453208,0,1,53.0,49.857142857142854,False,False,False,False,False,True,False
2023-07-23,78,23.1,19.3,1,53,-0.3594718130884232,-0.9331559438780432,0,1,81.0,50.142857142857146,False,False,False,False,False,False,True
2023-07-24,41,20.0,14.3,1,63,-0.3754703786876202,-0.9268343944460494,0,1,41.0,49.714285714285715,True,False,False,False,False,False,False
2023-07-25,56,17.1,27.9,1,63,-0.3913578365610259,-0.9202385798054075,0,1,39.0,49.714285714285715,False,True,False,False,False,False,False
